His Majesty has envoys and I am one of them,ဘုရင်မင်းမြတ်တွင်သံတမန်များရှိပြီး၊ငါသည်၎င်းတို့အထဲမှတစ်ဦးဖြစ်သည်။
His Majesty sent me here about a week ago,လွန်ခဲ့တဲ့တစ်ပတ်လောက်ကဘုရင်မင်းမြတ်ကကျွန်တော့်ကိုဒီကိုစေလွှတ်ခဲ့တယ်။
I do not take orders from His Majesty,ကျွန်တော်ဟာဘုရင်မင်းမြတ်ဆီရဲ့အမိန့်တွေကိုနာခံရန်မလိုဘူး။
He never thought he owed you anything,သူမင်းကိုတစ်ခုခုအကြွေးတင်မယ်လို့သူမထင်ခဲ့ဘူး။
He owed you for the help you gave him as a penniless beggar,ငွေမရှိသောသူတောင်းစားတစ်ယောက်အဖြစ်သူ့ကိုမင်းပေးခဲ့တဲ့အကူအညီအတွက်သူကမင်းကိုအကြွေးတင်ခဲ့တယ်။
He thought he owed you something,သူကမင်းကိုတစ်ခုခုအကြွေးတင်နေတယ်လို့သူထင်ခဲ့တယ်။
Pitt had never seen his lordship as grave as he was then,ထိုအချိန်ကသူ့သခင်အဖြစ်ဆိုးတာမျိုးသည်ဘယ်တုန်းကမျှမမြင်ခဲ့ဖူးပေ။
Pitt swore that he did not get a glimpse of the scene,သည်မြင်ကွင်းကိုတစေ့တစောင်းမျှမကြည့်ရန်သစ္စာဆိုခဲ့သည်။
Pitt witnessed how his lordship was serious during the scene,သည်အခင်းဖြစ်ပွားရာနေရာတွင်သူ၏သခင်မည်မျှပြင်းထန်သည်ကိုမျက်မြင်တွေ့ခဲ့သည်။
I traveled near to Jamaica after the sun had set,ကျွန်တော်နေဝင်ပြီးသည့်နောက်ဂျမေကာအနီးအနားကိုခရီးထွက်ခဲ့တယ်။
I traveled to Jamaica in a large boat,ကျွန်တော်သည်ကြီးမားသောလှေတစ်စီးဖြင့်ဂျမေကာသို့ခရီးထွက်ခဲ့သည်။
My wife and I arrived in Jamaica in broad daylight,ကျွန်တော့်ဇနီးနဲ့ကျွန်တော်ဂျမေကာကိုနေ့ခင်းကြောင်တောင်ရောက်လာခဲ့တယ်။
Blood slept a thoughtless dream on his daybed,သည်သူ၏နေ့ခင်းဖက်အိပ်သည့်အိပ်ရာပေါ်တွင်အပူအပင်ကင်းကင်းနှင့်အိပ်မက်တစ်ခုမက်နေခဲ့သည်။
Blood was ruminating while lying down,သည်လဲလျောင်းရင်းပြန်လည်တွေးတောခဲ့တယ်။
Blood was thinking hard about the last time he saw his mother,သည်သူ့အမေကိုသူနောက်ဆုံးတွေ့တာနဲ့ပတ်သက်ပြီးနက်နက်နဲနဲတွေးနေမိသည်။
The Colonel accepted a medal from the mayor of New York City,ကာနယ်လ်သည်နယူးယောက်မြို့တော်ဝန်ထံမှဆုတံဆိပ်တစ်ခုကိုလက်ခံခဲ့သည်။
The Colonel refused what he was being given and kept his hat on in a sign of defiance,ကာနယ်လ်ကသူ့ကိုပေးကမ်းတာကိုငြင်းဆန်ခဲ့ပြီးသူ၏ဦးထုပ်ကိုဖီဆန်တဲ့သင်္ကေတတစ်ခုအနေနဲ့ဆောင်းမြဲဆောင်းထားတယ်။
The Colonel was wearing a hat,ကာနယ်လ်သည်ဦးထုပ်တစ်လုံးကိုဆောင်းလျှက်ရှိသည်။
Our boat sailed peacefully near Englands shores,ကျွန်ုပ်တို့၏လှေသည်အင်္ဂလန်ကမ်းခြေများအနီးတွင်ငြိမ်းချမ်းစွာရွက်လွှင့်ခဲ့သည်။
The pirates were attacking the ship in order to capture the princess,ပင်လယ်ဓားပြတွေကမင်းသမီးကိုဖမ်းရန်အလို့ငှာသင်္ဘောကိုတိုက်ခိုက်နေကြတယ်။
There was more than one gun firing,သေနတ်တစ်လက်ထက်ပို၍ပစ်ခတ်မှုဖြစ်ပွားခဲ့သည်။
Alright then I will tell you about it,ကောင်းပြီ၊မင်းကိုငါအဲဒီအကြောင်းကိုပြောပြမယ်။
I will not say a word to you,မင်းကိုငါစကားတစ်ခွန်းမှမပြောဘူး။
It is only because you promised not to repeat this that I am telling you,မင်းကိုငါပြောနေရတာကဘာလို့လဲဆိုတော့မင်းဒါကိုထပ်မလုပ်ဘူးလို့ကတိပေးခဲ့လို့ပဲ။
I was arriving via the Royal Mary,ကျွန်တော်မှတဆင့်ရောက်ရှိခဲ့သည်။
The Royal Mary suffered failures before my trip so I had to arrive on the Blue Teacup instead,သည်ကျွန်ုပ်၏ခရီးမစတင်မီတွင်ပျက်စီးမှုများကြုံတွေ့ခဲ့ရသောကြောင့်၊ကျွန်ုပ်သည်သူမအစားဘလူးတီးကပ်ဖြင့်ရောက်ရှိမည်ဖြစ်သည်။
The Royal Mary was carrying me to Jamaica,သည်ဂျမေကာသို့ကျွန်တော့်ကိုသယ်ဆောင်သွားခဲ့သည်။
He believed the crime committed could have been genocide,ကျူးလွန်ခဲ့သောရာဇ၀တ်မှုသည်လူမျိုးတုံးသတ်ဖြတ်မှုဖြစ်နိုင်သည်ဟုသူယုံကြည်ခဲ့သည်။
He chose not to take his hands because they are tainted with a crime,သူတို့သည်ရာဇ၀တ်မှုတွေစွန်းထင်းနေတာကြောင့်သူသည်သူ့လက်တွေကိုမကိုင်ဖို့ရွေးချယ်ခဲ့ပါတယ်။
He chose to take her hands because they were small delicate and most of all clean,သူတို့သည်သေးငယ်၍၊သိမ်မွေ့ပြီး၊အထူးသဖြင့်သန့်ရှင်းသောကြောင့်သူသည်သူမ၏လက်များကိုတွဲရန်ရွေးချယ်ခဲ့သည်။
Lord Julian is from St Jamess,သခင်သည်မှဖြစ်သည်။
She and Lord Julian Wade shared a kiss last night,သူမနဲ့သခင်တို့ဟာမနေ့ညကအနမ်းတစ်ခုဖလှယ်ခဲ့ကြတယ်။
She is infatuated with Lord Julian Wade despite his bumbling nature,သခင်သည်နမော်နမဲ့နိုင်သည့်သဘောရှိသော်လည်း၊သူမသည်သူ့ကိုအရူးအမူးချစ်သည်။
The office screamed for minutes enraged by the debauchery on his decks,သူ့ကုန်းပတ်ပေါ်တွင်သောက်စားမူးယစ်နေသည်ကိုဒေါသထွက်ထွက်ဖြင့်အရာရှိသည်မိနစ်အနည်းငယ်ကြာအောင်အော်ဟစ်ခဲ့သည်။
The officer was confused by what was happening aboard the ship,သင်္ဘောပေါ်တွင်ဖြစ်ပျက်နေခဲ့သည်များကြောင့်အရာရှိသည်စိတ်ရှုပ်ထွေးခဲ့သည်။
The officer was shocked senseless by the vomiting onto the deck,အရာရှိသည်ကုန်းပတ်ပေါ်သို့အန်ခြင်းကြောင့်အာရုံခံစားမှုကင်းမဲ့ကာတုန်လှုပ်ခဲ့သည်။
Lord Julian Wade provided a warm and welcoming greeting,သခင်ကိုနွေးထွေးမှုတစ်ခုနှင့်ကြိုဆိုနှုတ်ဆက်ခြင်းပြုလုပ်ခဲ့သည်။
Lord Julian Wade welcomed others in a manner that would be considered truculent,သခင်သည်ရန်လိုသည်ဟုယူဆသည့်အပြုအမူတစ်ခုဖြင့်အခြားသူများကိုဆီးကြိုခဲ့သည်။
Though many had tried to approach him Lord Wade was often cold and emotionless,အများအပြားကသူ့ထံချဉ်းကပ်ရန်ကြိုးစားခဲ့သော်လည်း၊သခင်သည်မကြာခဏအေးစက်နေပြီးခံစားချက်ကင်းမဲ့နေခဲ့သည်။
Mary Traill can tell you about the donkey,မယ်ရီထရေးကမင်းကိုမြည်းအကြောင်းပြောပြနိုင်ပါတယ်။
Mary Traill knows about it,မယ်ရီထရေးကအဲဒီအကြောင်းသိပါတယ်။
Only I know about it,ငါသာလျှင်အဲဒီအကြောင်းသိတယ်။
Ogle admitted that they had escaped the trap because of her,သူမကြောင့်သူတို့ထောင်ချောက်မှလွတ်မြောက်ခဲ့ကြောင်းကိုကဝန်ခံခဲ့သည်။
Ogle had suggested that they get rid of her earlier,သူမကိုစောစောစီးစီးသူတို့ဖယ်ရှားဖို့ကအကြံပြုခဲ့တယ်။
Ogle thought that their ill condition was her fault,သူတို့၏မကောင်းသောအခြေအနေမှာသူမ၏အပြစ်ဖြစ်ခဲ့သည်ဟုကတွေးထင်ခဲ့သည်။
The approaching boat was manned by a dozen sailors,ချဉ်းကပ်လာတဲ့လှေမှာသင်္ဘောသားတစ်ဒါဇင်တာဝန်ထမ်းနေပါတယ်။
The boat that was approaching was a tiny one containing only 3 people,ချဉ်းကပ်လာနေခဲ့သောလှေသည်အလွန်သေးငယ်သောလှေတစ်စင်းဖြစ်ခဲ့ပြီး၊လူ၃ဦးသာပါရှိသည်။
The scarlet figure in charge of the ship was a woman,နီမြန်းသောရုပ်သွင်ရှိသည့်သင်္ဘောတာဝန်ခံသည်အမျိုးသမီးတစ်ဦးဖြစ်ခဲ့သည်။
The Spaniards had you before he delivered you from them,သူတို့ဆီကသူမင်းကိုမကယ်တင်ခင်စပိန်တွေကမင်းကိုမိထားခဲ့တာ။
The Spaniards planned to throw you overboard during the night,ညဘက်မှာမင်းကိုသင်္ဘောပေါ်မှပစ်ချရန်စပိန်တွေစီစဉ်ခဲ့ကြသည်။
You hate him for delivering you from the Spaniards,မင်းကိုစပိန်တွေဆီမှကယ်တင်ခဲ့တဲ့အတွက်မင်းသူ့ကိုမုန်းတယ်။
He had let Wolverstone go but he kept the others,ကိုသူလွှတ်ပေးပေမယ့်၊တခြားသူတွေကိုတော့သူထိန်းသိမ်းထားတယ်။
Wolverstone had been kept prisoner for three days,သည်သုံးရက်ကြာအကျဉ်းသားအဖြစ်ထိန်းသိမ်းခံထားရသည်။
Wolverstone was not the only person who left,သည်တစ်ဦးတည်းသောထွက်ခွာသွားသောပုဂ္ဂိုလ်မဟုတ်ခဲ့ပေ။
Blood is an international criminal organization based in Port Royal that Lord Julian contracts with for illicit purposes,တရားမဝင်သောရည်ရွယ်ချက်များအတွက်သခင်နှင့်စာချုပ်ချုပ်ဆိုထားသောသည်တွင်အခြေစိုက်သောနိုင်ငံတကာရာဇ၀တ်အဖွဲ့အစည်းတစ်ခုဖြစ်သည်။
Lord Julians domain includes Port Royal a trade city that is a hub of activity in the region,သခင်၏ပိုင်နက်တွင်ဒေသတွင်းလှုပ်ရှားမှု၏အချက်အချာတစ်ခုဖြစ်သောကုန်သွယ်ရေးမြို့တော်တစ်ခုဖြစ်သည့်ပါဝင်သည်။
Port Royal has facilities for punishing criminals,တွင်ပြစ်မှုကျူးလွန်သူများကိုအပြစ်ပေးရန်အတွက်အဆောက်အဦများရှိသည်။
The petticoat is viewed as cursed because they often speak lies,အမျိုးသမီးတို့သည်မကြာခဏမုသားပြောသောကြောင့်အတွင်းခံစကပ်ကိုကျိန်စာသင့်နေသည်ဟုရှု့မြင်ကြသည်။
You are cowardice because of the petticoat,အတွင်းခံစကပ်ကြောင့်မင်းကသူရဲဘောကြောင်တယ်။
You are quite brave as a result of the petticoat,အတွင်းခံစကပ်၏အကျိုးရလဒ်အနေနဲ့မင်းတော်တော်သတ္တိရှိတယ်။
Someone is asking which way to go,တစ်ယောက်ယောက်ကဘယ်လမ်းကိုသွားရမလဲလို့မေးနေတယ်။
The questioner is alone and has no one around to confer with,မေးခွန်းမေးသူသည်တစ်ဦးတည်းဖြစ်ပြီးတိုင်ပင်ဆွေးနွေးရန်မည်သူမျှမရှိပေ။
The questioner is in a hurry and needs to know immediately the route to take,မေးခွန်းမေးသူသည်အလျင်လိုနေပြီးသွားရမည့်လမ်းကြောင်းကိုချက်ချင်းသိရန်လိုအပ်သည်။
It was Ogles second attempt to wrench it free,၎င်းကိုလွတ်သွားအောင်အားနှင့်လိမ်ဆွဲရန်၏ဒုတိယအကြိမ်ကြိုးပမ်းမှုဖြစ်သည်။
Ogle did not stay quiet when he wrenched it free,သည်၎င်းကိုလွတ်သွားအောင်အားနှင့်လိမ်ဆွဲလိုက်သောအခါတွင်တိတ်တိတ်ဆိတ်ဆိတ်မနေခဲ့ပေ။
Ogle just kept staring at it without moving,သည်မလှုပ်ရှားဘဲ၊၎င်းကိုဆက်၍ငေးကြည့်နေခဲ့ရုံသာရှိသည်။
Granting the Kings commission goes against my morals,ဘုရင်၏ကော်မရှင်ကိုခွင့်ပြုခြင်းသည်ကျွန်ုပ်၏ကိုယ်ကျင့်တရားနှင့်ဆန့်ကျင်ဘက်ဖြစ်သည်။
I have given hard thought to the Kings commission,ဘုရင်၏ကော်မရှင်ကိစ္စကိုကျွန်တော်သေသေချာချာတွေးတောခဲ့ပါတယ်။
I signed the warrant to grant the Kings commission without a second thought,နှစ်ခါစဉ်းစားမနေပဲဘုရင်ရဲ့ကော်မရှင်ကိုခွင့်ပြုရန်ဝရမ်းကိုကျွန်တော်လက်မှတ်ရေးထိုးခဲ့သည်။
He realized that he had all day to retreat,သူသည်နောက်ပြန်ဆုတ်ဖို့တစ်နေ့လုံးအချိန်ရှိနေခဲ့သေးကြောင်းသူကသဘောပေါက်ခဲ့သည်။
He realized that he had to make a quick move,သူသည်မြန်မြန်ဆန်ဆန်လှုပ်ရှားမှုတစ်ခုပြုလုပ်ခဲ့ရမယ်ဆိုတာသူကသဘောပေါက်ခဲ့တယ်။
If he stayed in the same place he would be discovered,သူသည်တူညီသောနေရာမှာပဲနေနေမည်ဆိုလျှင်၊သူ့ကိုရှာတွေ့ကြလိမ့်မယ်။
Blood has been very interested in that since September,ကစက်တင်ဘာလကတည်းကအဲဒါကိုအရမ်းစိတ်ဝင်စားနေတယ်။
Even now Blood didnt have eyes for that,အခုအချိန်မှာတောင်ကအဲဒါကိုအမြင်မရှိခဲ့ဘူး
Even now Blood had no eyes for that because he was busy,အခုအချိန်မှာတောင်ကအလုပ်များနေတာကြောင့်အဲဒါကိုအမြင်မရှိခဲ့ဘူး။
She did not like that he had murdered many men in the past three years,လွန်ခဲ့သည့်သုံးနှစ်အတွင်းသူသည်ယောက်ျားများစွာကိုသတ်ခဲ့သည်ကိုသူမမနှစ်သက်ခဲ့ပါ။
She spoke happily of his adventures and his personality,သူ၏စွန့်စားခန်းများနှင့်သူ၏ကိုယ်ရည်ကိုယ်သွေးကိုသူမသည်ပျော်ရွှင်စွာပြောခဲ့သည်။
She spoke in sad tones,သူမသည်ဝမ်းနည်းသောလေသံဖြင့်ပြောခဲ့သည်။
Wolverstone had asked a question that demonstrated his assertiveness to others,အခြားသူများအားသူ၏ရပ်တည်ချက်ခိုင်မာမှုကိုပြနိုင်သည့်မေးခွန်းတစ်ခုကိုကမေးခဲ့သည်။
Wolverstone had mentioned the Bishop to be one who was very pretty,ကကိုအလွန်လှပသူတစ်ယောက်ဟုပြောခဲ့ဖူးသည်။
Wolverstone never said anything about the Bishop,ကနဲ့ပတ်သက်ပြီးဘာတစ်ခုမှမပြောခဲ့ဖူးဘူး။
I assume that this is what your kind do,ဒါမင်းတို့မျိုးနွယ်တွေလုပ်တာလို့ငါယူဆတယ်။
I have read about your kind and their culture,မင်းတို့မျိုးနွယ်တွေနဲ့နှင့်သူတို့ရဲ့ယဉ်ကျေးမှုအကြောင်းငါဖတ်ဖူးတယ်။
I take it that this is not common among your kind,အဲဒီဟာကမင်းတို့မျိုးနွယ်တွေထဲမှာဖြစ်ရိုးဖြစ်စဉ်မဟုတ်ဘူးလို့ပဲငါမှတ်ယူလိုက်မယ်။
A huge grin was spread on her face,ကြီးမားသောအပြုံးတစ်ခုသူ့မျက်နှာပေါ်တွင်ပျံ့နှံ့သွားသည်။
She felt a sickening feeling in her stomach,ဗိုက်ထဲကနာကျင်တဲ့ခံစားချက်တစ်ခုကိုသူမခံစားလိုက်ရတယ်။
There was a frown on her face,သူမမျက်နှာပေါ်တွင်မျက်မှောင်ကျုံ့နေခဲ့သည်။
Blood had a hat that he wore before sitting down,တွင်သူထိုင်မချခင်ကဝတ်ဆင်ထားခဲ့သောဦးထုပ်တစ်လုံးရှိခဲ့တယ်။
Blood put on his hat and left the room without saying anything,ကသူ၏ဦးထုပ်ကိုဆောင်းပြီး၊ဘာမှမပြောဘဲအခန်းထဲကထွက်သွားတယ်။
Bloods hat was black with three eagle feathers on it,၏ဦးထုပ်သည်၎င်းပေါ်တွင်လင်းယုန်အမွေးသုံးခုနှင့်၊အနက်ရောင်ဖြစ်ခဲ့သည်။
Her expression changed after she saw his face,သူ့မျက်နှာကိုသူမမြင်ခဲ့ပြီးနောက်သူမအမူအရာပြောင်းသွားသည်။
Her face lit up when she saw the frown on his face,သူ့မျက်နှာပေါ်မျက်မှောင်ကျုံ့နေသည်ကိုသူမမြင်လိုက်ရသောအခါတွင်သူမ၏မျက်နှာသည်တောက်ပလာသည်။
She did not know if he was angry at her,သူမကိုသူစိတ်ဆိုးနေမလားဆိုသည်ကိုသူမမသိခဲ့ပါ။
He slept soundly at night knowing he had rejected the Kings commission,ဘုရင်၏ကော်မရှင်ကိုသူပယ်ချဖျက်လိုက်သည်ဟူသောအသိကြောင့်ညဘက်တွင်သူနှစ်နှစ်ခြိုက်ခြိုက်အိပ်မောကျခဲ့သည်။
Keeping him up at night was the fact that he accepted the Kings commission,ဘုရင်၏ကော်မရှင်ကိုလက်ခံခဲ့သည်ဆိုသောအချက်မှာညဘက်တွင်သူ့ကိုအိပ်မပျော်ဖြစ်စေခဲ့သည်။
The Kings commission was a very prestigious title with many responsibilities,ဘုရင်၏ကော်မရှင်သည်တာဝန်ယူမှုများစွာဖြင့်အလွန်ဂုဏ်သိက္ခာရှိသောဂုဏ်ပုဒ်တစ်ခုဖြစ်ခဲ့သည်။
Ogle said that they were reachable,သူတို့လက်လှမ်းမီနိုင်သည်ဟုကပြောခဲ့သည်။
Ogle said that they were within earshot,သူတို့ကြားနိုင်လောက်သောအကွာအဝေးအတွင်းရောက်နေသည်ဟုကပြောခဲ့သည်။
Though he knew that they were within range Ogle kept it to himself,သူတို့သည်ဆက်သွယ်နိုင်သည့်အကွာအဝေးအတွင်းရှိနေကြောင်းသူသိသော်လည်း၊က၎င်းကိုမည်သူ့ကိုမျှမပြောခဲ့ပါ။
I have not heard any news Captain Blood Have you,ကျွန်တော်မည်သည့်သတင်းမှမကြားရသေးဘူး၊ကပ္ပတိန်။ခင်ဗျားရော
I received some news before sending for you Captain Blood,မင်းကိုမခေါ်ခိုင်းခင်မှာငါသတင်းအချို့ရရှိခဲ့တယ်၊ကပ္ပတိန်။
The news I received shocked me to the core,ကျွန်တော်ရရှိခဲ့တဲ့သတင်းကကျွန်တော့်ကိုအလွန်ထိတ်လန့်သွားစေတယ်။
Since the great gates were locked he jumped over the fence into the courtyard,ကြီးမားသောဝင်းတံခါးများကိုသော့ခတ်ထားသောကြောင့်၊သူသည်ခြံစည်းရိုးကိုကျော်ကာ၊ခြံဝင်းထဲသို့ခုန်ဆင်းလိုက်သည်။
The great gates were the only entrance to the courtyard,ကြီးမားသောဝင်းတံခါးများသည်ခြံဝင်းအတွင်းသို့တစ်ခုတည်းသောဝင်ပေါက်ဖြစ်သည်။
There were big gates that led into the courtyard,ခြံဝင်းထဲသို့လမ်းပေါက်ခဲ့သောကြီးမားတဲ့ဝင်းတံခါးများရှိခဲ့ပါသည်။
Her composure looked unnatural because she had a backache,သူမသည်ခါးနာတာကြောင့်သူမရဲ့ကိုယ်ဟန်အနေအထားဟာသဘာဝမကျပုံပေါ်နေတယ်
She didnt ask anything she told him to get out,သူမဘာမှမမေးဘဲ၊သူမကသူ့ကိုထွက်သွားဖို့ပြောလိုက်သည်။
She was dressed in white when she asked Why do you run then,ဒါဆိုရင်နင်ဘာလို့ပြေးတာလဲလို့သူမကမေးမြန်းခဲ့ချိန်မှာသူမကအဖြူရောင်ဝတ်ဆင်ထားခဲ့သည်။
Say that I am not looking forward to meeting him there,ကျွန်တော်သူနဲ့အဲဒီမှာတွေ့ဖို့စိတ်အားထက်သန်မနေဘူးလို့ပြောလိုက်ပါ။
Say that I look forward to meeting him there this afternoon,ဒီနေ့လည်အဲဒီမှာသူနဲ့တွေ့ဖို့ကျွန်တော်စိတ်အားထက်သန်နေတယ်လို့ပြောလိုက်ပါ။
Say that I look forward to meeting him there,သူ့ကိုအဲဒီမှာတွေ့ဆုံရန်ကျွန်တော်စိတ်အားထက်သန်နေတယ်လို့ပြောလိုက်ပါ။
He thought someone would be going to the gallows,တစ်စုံတစ်ယောက်ကကြိုးစင်ကိုသွားလိမ့်မယ်လို့သူထင်ခဲ့တယ်။
He was a sheriff who had captured a thief,သူသည်သူခိုးတစ်ယောက်ကိုဖမ်းမိခဲ့တဲ့အရာရှိတစ်ယောက်ဖြစ်ခဲ့တယ်။
He whispered a way to escape the country in order to avoid jail,သူသည်ထောင်ကိုရှောင်ရှားရန်အလို့ငှာနိုင်ငံတွင်းမှလွတ်မြောက်ရန်နည်းလမ်းတစ်ခုကိုတိုးတိုးပြောခဲ့သည်။
Ogle had a crew,တွင်အမှုထမ်းတစ်ဦးရှိသည်။
Ogle let him continue to speak,ကသူ့ကိုဆက်လက်ပြောရန်ခွင့်ပြုတယ်။
Ogle was angry,ကဒေါသထွက်ခဲ့သည်။
I believe my uncle wanted to see Captain Blood dead because of his crimes,သူ၏ရာဇ၀တ်မှုတွေကြောင့်ကပ္ပတိန်အလောင်းကိုကျွန်တော့်ဦးလေးမြင်ချင်ခဲ့တယ်လို့ကျွန်တော်ယုံကြည်ပါတယ်။
My uncle left his Barbados plantations before accepting a position in Jamaica,ဂျမေကာတွင်ရာထူးတစ်ခုကိုလက်မခံခင်သူ၏စိုက်ခင်းများကိုကျွန်တော့်ဦးလေးစွန့်ခွာခဲ့သည်။
My uncle used to love Captain Blood and he never left his plantations in Barbados,ကျွန်တော့်ဦးလေးသည်ကပ္ပတိန်ကိုချစ်မြတ်နိုးပြီးရှိသူ့စိုက်ခင်းတွေကိုဘယ်တော့မှမထားခဲ့ပါ။
I could not bring myself to detain them,ငါကသူတို့ကိုချုပ်နှောင်ဖို့ငါ့ကိုယ်ငါမစီမံနိုင်ဘူး။
I detained them as soon as I saw them,ငါသူတို့ကိုတွေ့တာနဲ့ချက်ချင်းငါဖမ်းခဲ့တယ်။
I would not have forgiven myself if I had detained them,ငါသူတို့ကိုချုပ်နှောင်ထားလျှင်၊ငါ့ကိုယ်ငါခွင့်မလွှတ်နိုင်မှာမဟုတ်ဘူး။
Both Colonel Bishop and Calverly were notified of my coming,ကာနယ်နှင့်နှစ်ဦးစလုံးကိုကျွန်တော်လာမည်ဆိုသည့်အကြောင်းအသိပေးခဲ့သည်။
Colonel Bishop and Calverly looked surprised when my name was mentioned,ကျွန်ုပ်၏အမည်ကိုပြောသောအခါကာနယ်နှင့်တို့သည်အံ့သြသင့်သွားပုံရသည်။
I rode to the Bishop and Calverly by horseback,ကျွန်တော်သည်နှင့်တို့ဆီကိုမြင်းစီးပြီးပြန်ခဲ့သည်။
He has never imagined grasping me,သူသည်ကျွန်တော့်ကိုဖမ်းဆုပ်ဖို့တစ်ခါမှမတွေးဖူးဘူး။
He thinks grabbing me will be really simple,ငါ့ကိုဖမ်းဆုပ်ဖို့ကတကယ်ကိုရိုးရှင်းလိမ့်မယ်လို့သူမထင်တယ်။
I may not be as easy to grab as he thinks,ကျွန်တော့်ကိုဖမ်းမိရန်သူထင်သလောက်တော့မလွယ်ကူပါဘူး
Blood was grumpy because he hadnt had anything to eat,သူ့ဘာမှမစားရခဲ့သေးလို့စိတ်တိုနေခဲ့တယ်။
Ogle didnt meet with any opposition when he was progressing,ကသူအခြေအနေတိုးတတ်နေချိန်တွင်မည်သည့်အတိုက်အခံနှင့်မျှမတွေ့ခဲ့ဘူး။
Ogles advancement was blocked by blood who looked sternly at him while he met him with argumentative intent,သူနဲ့တွေ့ဆုံချိန်မှာငြင်းခုံစေရန်ရည်ရွယ်ချက်ဖြင့်သူ့ကိုမလိုမုန်းထားကြည့်တတ်သောက၏တိုးတတ်မှုကိုပိတ်ပင်ခဲ့သည်။
I accept it willingly,ငါဒါကိုကျေကျေနပ်နပ်လက်ခံတယ်။
I am not willing to accept it but I could be convinced,ငါဒါကိုလက်ခံရန်ဆန္ဒမရှိပေမယ့်၊ငါ့ကိုယုံကြည်အောင်လုပ်နိုင်ပါတယ်။
I dont accept it willingly,ငါဒါကိုကျေကျေနပ်နပ်လက်မခံဘူး။
After a pause he said a murderer I,ခေတ္တနားပြီးနောက်သူကလူသတ်သမားတစ်ယောက်၊ငါဆိုတာပြောခဲ့တယ်။
He hadnt murdered anyone,သူဘယ်သူ့ကိုမှသတ်ဖြတ်ခြင်းမရှိခဲ့ဘူး။
Immediately he said A murderer I,ချက်ချင်းပင်လူသတ်သမားတစ်ယောက်၊ငါလို့သူကပြောခဲ့တယ်။
I have been following him closely for a year without him knowing,ငါသူ့ကိုသူမသိပဲတစ်နှစ်ကြာတောင်နီးနီးကပ်ကပ်သူ့နောက်ကိုလိုက်နေခဲ့တယ်။
I have only been following him for close to a week,ငါသူ့နောက်လိုက်နေတာတစ်ပတ်နီးပါးသာလျှင်ရှိသေးတယ်။
Over the course of the past year I have been stalking him,ပြီးခဲ့သောတစ်နှစ်တာကာလအတွင်းငါသူ့ကိုနောက်ယောင်ခံလိုက်နေခဲ့တယ်။
Miss Bishop walked through a group of men,ကယောက်ျားအုပ်စုတစ်စုကိုဖြတ်ပြီးလမ်းလျှောက်ခဲ့တယ်။
Miss Bishop walked through a group of twenty men,ကယောက်ျားနှစ်ဆယ်ပါအုပ်စုတစ်ခုကိုဖြတ်ပြီးလမ်းလျှောက်ခဲ့တယ်။
Miss Bishop walked through a group of women and there werent any men present,မိန်းမအုပ်စုတစ်စုကိုဖြတ်ပြီးလမ်းလျှောက်ခဲ့ပြီးနောက်၊အဲ့မှာမည်သည့်အမျိုးသားများရှိနေခြင်းမရှိခဲ့ပေ။
His lordship told her that ships came from the Jamaica fleet,သခင်ကြီးကသင်္ဘောများဂျမေကာရေတပ်သင်္ဘောအစုမှဆင်းသက်တယ်လို့သူ့ကိုပြောခဲ့တယ်။
The ships of the Jamaica fleet impressed her thats why she asked about them,ဂျမေကာရေတပ်သင်္ဘောအစု၏သင်္ဘောများကသူမကိုအထင်ကြီးစေတယ်၊ဒါကြောင့်သူမကဒါတွေနဲ့ပတ်သက်ပြီးမေးခဲ့တယ်။
They are ships of the American fleet his lordship answered her,ဒါတွေကအမေရိကန်ရေတပ်သင်္ဘောအစု၏သင်္ဘောများဖြစ်ပါတယ်လို့၊သခင်ကြီးကသူ့ကိုပြန်ဖြေကြားခဲ့တယ်။
He liked the girl so he put himself in a bad position,သူကကောင်မလေးကိုသဘောကျခဲ့တာကြောင့်သူ့အတွက်အခြေအနေဆိုးသူ့ဟာသူဖြစ်စေခဲ့တယ်။
He placed himself in a position for a girl that didnt pay attention to him,သူ့ကိုအာရုံမရှိတဲ့မိန်းကလေးတစ်ယောက်အတွက်နေရာတစ်ခုမှာသူရောက်နေခဲ့တယ်။
He put himself in his current position for a girl that was obsessed with him,သူ့ကိုစွဲလမ်းနေတဲ့မိန်းကလေးတစ်ယောက်အတွက်သူကသူ၏လက်ရှိနေရာမှာသူ့ဟာသူနေခဲ့တယ်။
You are definitely wrong,မင်းလုံးဝမှားတယ်။
You may be right about several situations but you may be wrong too,မင်းအခြေအနေများစွာနှင့်ပတ်သက်၍မှန်ကောင်းမှန်နိုင်ပေမယ့်၊မင်းမှားနေတာလဲဖြစ်နိုင်ပါတယ်။
You may be wrong but its possible that youre right,မင်းမှားနိုင်သော်လည်းမင်းမှန်တယ်ဆိုတာဖြစ်နိုင်ပါတယ်။
Im sure you didnt grant the Kings commission to this man he said cheerfully,မင်းကဒီလူကိုဘုရင်ရဲ့စုံစမ်းရေးအဖွဲ့ကိုဝင်ခွင့်မပြုတာသေချာတယ်လို့၊သူကရွှင်မြူးစွာပြောပါတယ်။
His tone denounced the bitterness of his resentment,သူ၏လေသံကသူ့နာကြည်းမှု၏ခါးသီးမှုကိုထုတ်ဖော်ပြခဲ့တယ်။
